Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1990 [1990]
Montenegro,MNE,Total,TOT,Cote d'Ivoire,CIV,..
Montenegro,MNE,Total,TOT,Croatia,HRV,..
Montenegro,MNE,Total,TOT,Cuba,CUB,..
Montenegro,MNE,Total,TOT,Cyprus,CYP,..
Montenegro,MNE,Total,TOT,Czech Republic,CZE,..
Montenegro,MNE,Total,TOT,Denmark,DNK,..
Montenegro,MNE,Total,TOT,Djibouti,DJI,..
Montenegro,MNE,Total,TOT,Dominica,DMA,..
Montenegro,MNE,Total,TOT,Dominican Republic,DOM,..
Montenegro,MNE,Total,TOT,Ecuador,ECU,..
Montenegro,MNE,Total,TOT,"Egypt, Arab Rep.",EGY,..
Montenegro,MNE,Total,TOT,El Salvador,SLV,..
Montenegro,MNE,Total,TOT,Equatorial Guinea,GNQ,..
Montenegro,MNE,Total,TOT,Eritrea,ERI,..
Montenegro,MNE,Total,TOT,Estonia,EST,..
Montenegro,MNE,Total,TOT,Ethiopia,ETH,..
Montenegro,MNE,Total,TOT,Faeroe Islands,FRO,..
Montenegro,MNE,Total,TOT,Falkland Islands (Malvinas),FLK,..
Montenegro,MNE,Total,TOT,Fiji,FJI,..
Montenegro,MNE,Total,TOT,Finland,FIN,..
Montenegro,MNE,Total,TOT,France,FRA,..
Montenegro,MNE,Total,TOT,French Guiana,GUF,..
Montenegro,MNE,Total,TOT,French Polynesia,PYF,..
Montenegro,MNE,Total,TOT,Gabon,GAB,..
Montenegro,MNE,Total,TOT,"Gambia, The",GMB,..
Montenegro,MNE,Total,TOT,Georgia,GEO,..
Montenegro,MNE,Total,TOT,Germany,DEU,..
Montenegro,MNE,Total,TOT,Ghana,GHA,..
Montenegro,MNE,Total,TOT,Gibraltar,GIB,..
Montenegro,MNE,Total,TOT,Greece,GRC,..
Montenegro,MNE,Total,TOT,Greenland,GRL,..
Montenegro,MNE,Total,TOT,Grenada,GRD,..
Montenegro,MNE,Total,TOT,Guadeloupe,GLP,..
Montenegro,MNE,Total,TOT,Guam,GUM,..
Montenegro,MNE,Total,TOT,Guatemala,GTM,..
Montenegro,MNE,Total,TOT,Guinea,GIN,..
Montenegro,MNE,Total,TOT,Guinea-Bissau,GNB,..
Montenegro,MNE,Total,TOT,Guyana,GUY,..
Montenegro,MNE,Total,TOT,Haiti,HTI,..
Montenegro,MNE,Total,TOT,Honduras,HND,..
Montenegro,MNE,Total,TOT,"Hong Kong SAR, China",HKG,..
Montenegro,MNE,Total,TOT,Hungary,HUN,..
Montenegro,MNE,Total,TOT,Iceland,ISL,..
Montenegro,MNE,Total,TOT,India,IND,..
Montenegro,MNE,Total,TOT,Indonesia,IDN,..
Montenegro,MNE,Total,TOT,"Iran, Islamic Rep.",IRN,..
Montenegro,MNE,Total,TOT,Iraq,IRQ,..
Montenegro,MNE,Total,TOT,Ireland,IRL,..
Montenegro,MNE,Total,TOT,Isle of Man,IMY,..
Montenegro,MNE,Total,TOT,Israel,ISR,..
Montenegro,MNE,Total,TOT,Italy,ITA,..
Montenegro,MNE,Total,TOT,Jamaica,JAM,..
Montenegro,MNE,Total,TOT,Japan,JPN,..
Montenegro,MNE,Total,TOT,Jordan,JOR,..
Montenegro,MNE,Total,TOT,Kazakhstan,KAZ,..
Montenegro,MNE,Total,TOT,Kenya,KEN,..
Montenegro,MNE,Total,TOT,Kiribati,KIR,..
Montenegro,MNE,Total,TOT,"Korea, Dem. Rep.",PRK,..
Montenegro,MNE,Total,TOT,"Korea, Rep.",KOR,..
Montenegro,MNE,Total,TOT,Kosovo,KSV,..
Montenegro,MNE,Total,TOT,Kuwait,KWT,..
Montenegro,MNE,Total,TOT,Kyrgyz Republic,KGZ,..
Montenegro,MNE,Total,TOT,Lao PDR,LAO,..
Montenegro,MNE,Total,TOT,Latvia,LVA,..
Montenegro,MNE,Total,TOT,Lebanon,LBN,..
Montenegro,MNE,Total,TOT,Lesotho,LSO,..
Montenegro,MNE,Total,TOT,Liberia,LBR,..
Montenegro,MNE,Total,TOT,Libya,LBY,..
Montenegro,MNE,Total,TOT,Liechtenstein,LIE,..
Montenegro,MNE,Total,TOT,Lithuania,LTU,..
Montenegro,MNE,Total,TOT,Luxembourg,LUX,..
Montenegro,MNE,Total,TOT,"Macao SAR, China",MAC,..
Montenegro,MNE,Total,TOT,"Macedonia, FYR",MKD,..
Montenegro,MNE,Total,TOT,Madagascar,MDG,..
Montenegro,MNE,Total,TOT,Malawi,MWI,..
Montenegro,MNE,Total,TOT,Malaysia,MYS,..
Montenegro,MNE,Total,TOT,Maldives,MDV,..
Montenegro,MNE,Total,TOT,Mali,MLI,..
Montenegro,MNE,Total,TOT,Malta,MLT,..
Montenegro,MNE,Total,TOT,Marshall Islands,MHL,..
Montenegro,MNE,Total,TOT,Martinique,MTQ,..
Montenegro,MNE,Total,TOT,Mauritania,MRT,..
Montenegro,MNE,Total,TOT,Mauritius,MUS,..
Montenegro,MNE,Total,TOT,Mayotte,MYT,..
Montenegro,MNE,Total,TOT,Mexico,MEX,..
Montenegro,MNE,Total,TOT,"Micronesia, Fed. Sts.",FSM,..
Montenegro,MNE,Total,TOT,Moldova,MDA,..
Montenegro,MNE,Total,TOT,Monaco,MCO,..
Montenegro,MNE,Total,TOT,Mongolia,MNG,..
Montenegro,MNE,Total,TOT,Montenegro,MNE,..
Montenegro,MNE,Total,TOT,Montserrat,MSR,..
Montenegro,MNE,Total,TOT,Morocco,MAR,..
Montenegro,MNE,Total,TOT,Mozambique,MOZ,..
Montenegro,MNE,Total,TOT,Myanmar,MMR,..
Montenegro,MNE,Total,TOT,Namibia,NAM,..
Montenegro,MNE,Total,TOT,Naura,NRU,..
Montenegro,MNE,Total,TOT,Nepal,NPL,..
Montenegro,MNE,Total,TOT,Netherlands,NLD,..
Montenegro,MNE,Total,TOT,Netherlands Antilles,ANT,..
Montenegro,MNE,Total,TOT,New Caledonia,NCL,..
Montenegro,MNE,Total,TOT,New Zealand,NZL,..
Montenegro,MNE,Total,TOT,Nicaragua,NIC,..
Montenegro,MNE,Total,TOT,Niger,NER,..
Montenegro,MNE,Total,TOT,Nigeria,NGA,..
Montenegro,MNE,Total,TOT,Niue,NIU,..
Montenegro,MNE,Total,TOT,Norfolk Island,NFK,..
Montenegro,MNE,Total,TOT,Northern Mariana Islands,MNP,..
Montenegro,MNE,Total,TOT,Norway,NOR,..
Montenegro,MNE,Total,TOT,Oman,OMN,..
Montenegro,MNE,Total,TOT,Pakistan,PAK,..
Montenegro,MNE,Total,TOT,Palau,PLW,..
Montenegro,MNE,Total,TOT,Panama,PAN,..
Montenegro,MNE,Total,TOT,Papua New Guinea,PNG,..
Montenegro,MNE,Total,TOT,Paraguay,PRY,..
Montenegro,MNE,Total,TOT,Peru,PER,..
Montenegro,MNE,Total,TOT,Philippines,PHL,..
Montenegro,MNE,Total,TOT,Poland,POL,..
Montenegro,MNE,Total,TOT,Portugal,PRT,..
Montenegro,MNE,Total,TOT,Puerto Rico,PRI,..
Montenegro,MNE,Total,TOT,Qatar,QAT,..
Montenegro,MNE,Total,TOT,Reunion,REU,..
Montenegro,MNE,Total,TOT,Romania,ROM,..
Montenegro,MNE,Total,TOT,Russian Federation,RUS,..
Montenegro,MNE,Total,TOT,Rwanda,RWA,..
Montenegro,MNE,Total,TOT,Saint Helena,SHN,..
Montenegro,MNE,Total,TOT,Saint Pierre and Miquelon,SPM,..
Montenegro,MNE,Total,TOT,Samoa,WSM,..
Montenegro,MNE,Total,TOT,San Marino,SMR,..
Montenegro,MNE,Total,TOT,Sao Tome and Principe,STP,..
Montenegro,MNE,Total,TOT,Saudi Arabia,SAU,..
Montenegro,MNE,Total,TOT,Senegal,SEN,..
Montenegro,MNE,Total,TOT,Serbia,SRB,..
Montenegro,MNE,Total,TOT,Serbia and Montenegro,SCG,..
Montenegro,MNE,Total,TOT,Seychelles,SYC,..
Montenegro,MNE,Total,TOT,Sierra Leone,SLE,..
Montenegro,MNE,Total,TOT,Singapore,SGP,..
Montenegro,MNE,Total,TOT,Slovak Republic,SVK,..
Montenegro,MNE,Total,TOT,Slovenia,SVN,..
Montenegro,MNE,Total,TOT,Solomon Islands,SLB,..
Montenegro,MNE,Total,TOT,Somalia,SOM,..
Montenegro,MNE,Total,TOT,South Africa,ZAF,..
Montenegro,MNE,Total,TOT,Spain,ESP,..
Montenegro,MNE,Total,TOT,Sri Lanka,LKA,..
Montenegro,MNE,Total,TOT,St. Kitts and Nevis,KNA,..
Montenegro,MNE,Total,TOT,St. Lucia,LCA,..
Montenegro,MNE,Total,TOT,St. Vincent and the Grenadines,VCT,..
Montenegro,MNE,Total,TOT,Sudan,SDN,..
Montenegro,MNE,Total,TOT,Suriname,SUR,..
Montenegro,MNE,Total,TOT,Swaziland,SWZ,..
Montenegro,MNE,Total,TOT,Sweden,SWE,..
Montenegro,MNE,Total,TOT,Switzerland,CHE,..
Montenegro,MNE,Total,TOT,Syrian Arab Republic,SYR,..
Montenegro,MNE,Total,TOT,"Taiwan, China",TWN,..
Montenegro,MNE,Total,TOT,Tajikistan,TJK,..
Montenegro,MNE,Total,TOT,Tanzania,TZA,..
Montenegro,MNE,Total,TOT,Thailand,THA,..
Montenegro,MNE,Total,TOT,Timor-Leste,TLS,..
Montenegro,MNE,Total,TOT,Togo,TGO,..
Montenegro,MNE,Total,TOT,Tokelau,TKL,..
Montenegro,MNE,Total,TOT,Tonga,TON,..
Montenegro,MNE,Total,TOT,Trinidad and Tobago,TTO,..
Montenegro,MNE,Total,TOT,Tunisia,TUN,..
Montenegro,MNE,Total,TOT,Turkey,TUR,..
Montenegro,MNE,Total,TOT,Turkmenistan,TKM,..
Montenegro,MNE,Total,TOT,Turks and Caicos Islands,TCA,..
Montenegro,MNE,Total,TOT,Tuvalu,TUV,..
Montenegro,MNE,Total,TOT,Uganda,UGA,..
Montenegro,MNE,Total,TOT,Ukraine,UKR,..
Montenegro,MNE,Total,TOT,United Arab Emirates,ARE,..
Montenegro,MNE,Total,TOT,United Kingdom,GBR,..
Montenegro,MNE,Total,TOT,United States,USA,..
Montenegro,MNE,Total,TOT,Uruguay,URY,..
Montenegro,MNE,Total,TOT,Uzbekistan,UZB,..
Montenegro,MNE,Total,TOT,Vanuatu,VUT,..
Montenegro,MNE,Total,TOT,"Venezuela, RB",VEN,..
Montenegro,MNE,Total,TOT,Vietnam,VNM,..
Montenegro,MNE,Total,TOT,Virgin Islands (U.S.),VIR,..
Montenegro,MNE,Total,TOT,"Virgin Islands, British",VGB,..
Montenegro,MNE,Total,TOT,Wallis and Futuna,WLF,..
Montenegro,MNE,Total,TOT,West Bank and Gaza,PSE,..
Montenegro,MNE,Total,TOT,"Yemen, Rep.",YEM,..
Montenegro,MNE,Total,TOT,Zambia,ZMB,..
Montenegro,MNE,Total,TOT,Zimbabwe,ZWE,..
Montserrat,MSR,Total,TOT,Afghanistan,AFG,0
Montserrat,MSR,Total,TOT,Albania,ALB,0
Montserrat,MSR,Total,TOT,Algeria,DZA,0
Montserrat,MSR,Total,TOT,American Samoa,ASM,0
Montserrat,MSR,Total,TOT,Andorra,AND,0
Montserrat,MSR,Total,TOT,Angola,AGO,0
Montserrat,MSR,Total,TOT,Anguilla,AIA,15
Montserrat,MSR,Total,TOT,Antigua and Barbuda,ATG,878
Montserrat,MSR,Total,TOT,Argentina,ARG,0
Montserrat,MSR,Total,TOT,Armenia,ARM,0
Montserrat,MSR,Total,TOT,Aruba,ABW,8
Montserrat,MSR,Total,TOT,Australia,AUS,7
Montserrat,MSR,Total,TOT,Austria,AUT,0
Montserrat,MSR,Total,TOT,Azerbaijan,AZE,0
Montserrat,MSR,Total,TOT,"Bahamas, The",BHS,2
Montserrat,MSR,Total,TOT,Bahrain,BHR,0
Montserrat,MSR,Total,TOT,Bangladesh,BGD,0
Montserrat,MSR,Total,TOT,Barbados,BRB,8
Montserrat,MSR,Total,TOT,Belarus,BLR,0
Montserrat,MSR,Total,TOT,Belgium,BEL,0
Montserrat,MSR,Total,TOT,Belize,BLZ,0
Montserrat,MSR,Total,TOT,Benin,BEN,0
Montserrat,MSR,Total,TOT,Bermuda,BMU,0
Montserrat,MSR,Total,TOT,Bhutan,BTN,0
Montserrat,MSR,Total,TOT,Bolivia,BOL,0
Montserrat,MSR,Total,TOT,Bosnia and Herzegovina,BIH,0
Montserrat,MSR,Total,TOT,Botswana,BWA,0
Montserrat,MSR,Total,TOT,Brazil,BRA,0
Montserrat,MSR,Total,TOT,Brunei Darussalam,BRN,0
Montserrat,MSR,Total,TOT,Bulgaria,BGR,0
Montserrat,MSR,Total,TOT,Burkina Faso,BFA,0
Montserrat,MSR,Total,TOT,Burundi,BDI,0
Montserrat,MSR,Total,TOT,Cambodia,KHM,0
Montserrat,MSR,Total,TOT,Cameroon,CMR,0
Montserrat,MSR,Total,TOT,Canada,CAN,438
Montserrat,MSR,Total,TOT,Cape Verde,CPV,0
Montserrat,MSR,Total,TOT,Cayman Islands,CYM,2
Montserrat,MSR,Total,TOT,Central African Republic,CAF,0
Montserrat,MSR,Total,TOT,Chad,TCD,0
Montserrat,MSR,Total,TOT,Channel Islands,CHI,..
Montserrat,MSR,Total,TOT,Chile,CHL,10
Montserrat,MSR,Total,TOT,China,CHN,0
Montserrat,MSR,Total,TOT,Colombia,COL,0
Montserrat,MSR,Total,TOT,Comoros,COM,0
Montserrat,MSR,Total,TOT,"Congo, Dem. Rep.",COD,0
Montserrat,MSR,Total,TOT,"Congo, Rep.",COG,0
Montserrat,MSR,Total,TOT,Cook Islands,COK,0
Montserrat,MSR,Total,TOT,Costa Rica,CRI,1
Montserrat,MSR,Total,TOT,Cote d'Ivoire,CIV,0
Montserrat,MSR,Total,TOT,Croatia,HRV,0
Montserrat,MSR,Total,TOT,Cuba,CUB,18
Montserrat,MSR,Total,TOT,Cyprus,CYP,0
Montserrat,MSR,Total,TOT,Czech Republic,CZE,0
Montserrat,MSR,Total,TOT,Denmark,DNK,0
Montserrat,MSR,Total,TOT,Djibouti,DJI,0
Montserrat,MSR,Total,TOT,Dominica,DMA,63
Montserrat,MSR,Total,TOT,Dominican Republic,DOM,18
Montserrat,MSR,Total,TOT,Ecuador,ECU,0
Montserrat,MSR,Total,TOT,"Egypt, Arab Rep.",EGY,0
Montserrat,MSR,Total,TOT,El Salvador,SLV,0
Montserrat,MSR,Total,TOT,Equatorial Guinea,GNQ,0
Montserrat,MSR,Total,TOT,Eritrea,ERI,0
Montserrat,MSR,Total,TOT,Estonia,EST,0
Montserrat,MSR,Total,TOT,Ethiopia,ETH,0
Montserrat,MSR,Total,TOT,Faeroe Islands,FRO,0
Montserrat,MSR,Total,TOT,Falkland Islands (Malvinas),FLK,0
Montserrat,MSR,Total,TOT,Fiji,FJI,0
Montserrat,MSR,Total,TOT,Finland,FIN,0
Montserrat,MSR,Total,TOT,France,FRA,0
Montserrat,MSR,Total,TOT,French Guiana,GUF,1
Montserrat,MSR,Total,TOT,French Polynesia,PYF,0
Montserrat,MSR,Total,TOT,Gabon,GAB,0
Montserrat,MSR,Total,TOT,"Gambia, The",GMB,0
Montserrat,MSR,Total,TOT,Georgia,GEO,0
Montserrat,MSR,Total,TOT,Germany,DEU,0
Montserrat,MSR,Total,TOT,Ghana,GHA,0
Montserrat,MSR,Total,TOT,Gibraltar,GIB,0
Montserrat,MSR,Total,TOT,Greece,GRC,0
Montserrat,MSR,Total,TOT,Greenland,GRL,0
Montserrat,MSR,Total,TOT,Grenada,GRD,6
Montserrat,MSR,Total,TOT,Guadeloupe,GLP,70
Montserrat,MSR,Total,TOT,Guam,GUM,0
Montserrat,MSR,Total,TOT,Guatemala,GTM,0
Montserrat,MSR,Total,TOT,Guinea,GIN,0
Montserrat,MSR,Total,TOT,Guinea-Bissau,GNB,0
Montserrat,MSR,Total,TOT,Guyana,GUY,0
Montserrat,MSR,Total,TOT,Haiti,HTI,11
Montserrat,MSR,Total,TOT,Honduras,HND,0
Montserrat,MSR,Total,TOT,"Hong Kong SAR, China",HKG,0
Montserrat,MSR,Total,TOT,Hungary,HUN,0
Montserrat,MSR,Total,TOT,Iceland,ISL,0
Montserrat,MSR,Total,TOT,India,IND,0
Montserrat,MSR,Total,TOT,Indonesia,IDN,0
Montserrat,MSR,Total,TOT,"Iran, Islamic Rep.",IRN,0
Montserrat,MSR,Total,TOT,Iraq,IRQ,0
Montserrat,MSR,Total,TOT,Ireland,IRL,0
Montserrat,MSR,Total,TOT,Isle of Man,IMY,..
Montserrat,MSR,Total,TOT,Israel,ISR,0
Montserrat,MSR,Total,TOT,Italy,ITA,0
Montserrat,MSR,Total,TOT,Jamaica,JAM,17
Montserrat,MSR,Total,TOT,Japan,JPN,0
Montserrat,MSR,Total,TOT,Jordan,JOR,0
Montserrat,MSR,Total,TOT,Kazakhstan,KAZ,0
Montserrat,MSR,Total,TOT,Kenya,KEN,0
Montserrat,MSR,Total,TOT,Kiribati,KIR,0
Montserrat,MSR,Total,TOT,"Korea, Dem. Rep.",PRK,0
Montserrat,MSR,Total,TOT,"Korea, Rep.",KOR,0
Montserrat,MSR,Total,TOT,Kosovo,KSV,..
Montserrat,MSR,Total,TOT,Kuwait,KWT,0
Montserrat,MSR,Total,TOT,Kyrgyz Republic,KGZ,0
Montserrat,MSR,Total,TOT,Lao PDR,LAO,0
Montserrat,MSR,Total,TOT,Latvia,LVA,0
Montserrat,MSR,Total,TOT,Lebanon,LBN,0
Montserrat,MSR,Total,TOT,Lesotho,LSO,0
Montserrat,MSR,Total,TOT,Liberia,LBR,0
Montserrat,MSR,Total,TOT,Libya,LBY,0
Montserrat,MSR,Total,TOT,Liechtenstein,LIE,0
Montserrat,MSR,Total,TOT,Lithuania,LTU,0
Montserrat,MSR,Total,TOT,Luxembourg,LUX,0
Montserrat,MSR,Total,TOT,"Macao SAR, China",MAC,0
Montserrat,MSR,Total,TOT,"Macedonia, FYR",MKD,0
Montserrat,MSR,Total,TOT,Madagascar,MDG,0
Montserrat,MSR,Total,TOT,Malawi,MWI,0
Montserrat,MSR,Total,TOT,Malaysia,MYS,0
Montserrat,MSR,Total,TOT,Maldives,MDV,0
Montserrat,MSR,Total,TOT,Mali,MLI,0
Montserrat,MSR,Total,TOT,Malta,MLT,0
Montserrat,MSR,Total,TOT,Marshall Islands,MHL,0
Montserrat,MSR,Total,TOT,Martinique,MTQ,0
Montserrat,MSR,Total,TOT,Mauritania,MRT,0
Montserrat,MSR,Total,TOT,Mauritius,MUS,0
Montserrat,MSR,Total,TOT,Mayotte,MYT,0
Montserrat,MSR,Total,TOT,Mexico,MEX,0
Montserrat,MSR,Total,TOT,"Micronesia, Fed. Sts.",FSM,0
Montserrat,MSR,Total,TOT,Moldova,MDA,0
Montserrat,MSR,Total,TOT,Monaco,MCO,0
Montserrat,MSR,Total,TOT,Mongolia,MNG,0
Montserrat,MSR,Total,TOT,Montenegro,MNE,..
Montserrat,MSR,Total,TOT,Montserrat,MSR,0
Montserrat,MSR,Total,TOT,Morocco,MAR,0
Montserrat,MSR,Total,TOT,Mozambique,MOZ,0
Montserrat,MSR,Total,TOT,Myanmar,MMR,0
Montserrat,MSR,Total,TOT,Namibia,NAM,0
Montserrat,MSR,Total,TOT,Naura,NRU,0
Montserrat,MSR,Total,TOT,Nepal,NPL,0
Montserrat,MSR,Total,TOT,Netherlands,NLD,0
Montserrat,MSR,Total,TOT,Netherlands Antilles,ANT,52
Montserrat,MSR,Total,TOT,New Caledonia,NCL,0
Montserrat,MSR,Total,TOT,New Zealand,NZL,1
Montserrat,MSR,Total,TOT,Nicaragua,NIC,0
Montserrat,MSR,Total,TOT,Niger,NER,0
Montserrat,MSR,Total,TOT,Nigeria,NGA,0
Montserrat,MSR,Total,TOT,Niue,NIU,0
Montserrat,MSR,Total,TOT,Norfolk Island,NFK,0
Montserrat,MSR,Total,TOT,Northern Mariana Islands,MNP,0
Montserrat,MSR,Total,TOT,Norway,NOR,0
Montserrat,MSR,Total,TOT,Oman,OMN,0
Montserrat,MSR,Total,TOT,Pakistan,PAK,0
Montserrat,MSR,Total,TOT,Palau,PLW,0
Montserrat,MSR,Total,TOT,Panama,PAN,0
Montserrat,MSR,Total,TOT,Papua New Guinea,PNG,0
Montserrat,MSR,Total,TOT,Paraguay,PRY,0
Montserrat,MSR,Total,TOT,Peru,PER,0
Montserrat,MSR,Total,TOT,Philippines,PHL,0
Montserrat,MSR,Total,TOT,Poland,POL,0
Montserrat,MSR,Total,TOT,Portugal,PRT,0
Montserrat,MSR,Total,TOT,Puerto Rico,PRI,22
Montserrat,MSR,Total,TOT,Qatar,QAT,0
Montserrat,MSR,Total,TOT,Reunion,REU,0
Montserrat,MSR,Total,TOT,Romania,ROM,0
Montserrat,MSR,Total,TOT,Russian Federation,RUS,0
Montserrat,MSR,Total,TOT,Rwanda,RWA,0
Montserrat,MSR,Total,TOT,Saint Helena,SHN,0
Montserrat,MSR,Total,TOT,Saint Pierre and Miquelon,SPM,0
Montserrat,MSR,Total,TOT,Samoa,WSM,0
Montserrat,MSR,Total,TOT,San Marino,SMR,0
Montserrat,MSR,Total,TOT,Sao Tome and Principe,STP,0
Montserrat,MSR,Total,TOT,Saudi Arabia,SAU,0
Montserrat,MSR,Total,TOT,Senegal,SEN,0
Montserrat,MSR,Total,TOT,Serbia,SRB,..
Montserrat,MSR,Total,TOT,Serbia and Montenegro,SCG,0
Montserrat,MSR,Total,TOT,Seychelles,SYC,0
Montserrat,MSR,Total,TOT,Sierra Leone,SLE,0
Montserrat,MSR,Total,TOT,Singapore,SGP,0
Montserrat,MSR,Total,TOT,Slovak Republic,SVK,0
Montserrat,MSR,Total,TOT,Slovenia,SVN,0
Montserrat,MSR,Total,TOT,Solomon Islands,SLB,0
Montserrat,MSR,Total,TOT,Somalia,SOM,0
Montserrat,MSR,Total,TOT,South Africa,ZAF,0
Montserrat,MSR,Total,TOT,Spain,ESP,0
Montserrat,MSR,Total,TOT,Sri Lanka,LKA,0
Montserrat,MSR,Total,TOT,St. Kitts and Nevis,KNA,188
Montserrat,MSR,Total,TOT,St. Lucia,LCA,20
Montserrat,MSR,Total,TOT,St. Vincent and the Grenadines,VCT,6
Montserrat,MSR,Total,TOT,Sudan,SDN,0
Montserrat,MSR,Total,TOT,Suriname,SUR,0
Montserrat,MSR,Total,TOT,Swaziland,SWZ,0
Montserrat,MSR,Total,TOT,Sweden,SWE,0
Montserrat,MSR,Total,TOT,Switzerland,CHE,0
Montserrat,MSR,Total,TOT,Syrian Arab Republic,SYR,0
Montserrat,MSR,Total,TOT,"Taiwan, China",TWN,0
Montserrat,MSR,Total,TOT,Tajikistan,TJK,0
Montserrat,MSR,Total,TOT,Tanzania,TZA,0
Montserrat,MSR,Total,TOT,Thailand,THA,0
Montserrat,MSR,Total,TOT,Timor-Leste,TLS,0
Montserrat,MSR,Total,TOT,Togo,TGO,0
Montserrat,MSR,Total,TOT,Tokelau,TKL,0
Montserrat,MSR,Total,TOT,Tonga,TON,0
Montserrat,MSR,Total,TOT,Trinidad and Tobago,TTO,21
Montserrat,MSR,Total,TOT,Tunisia,TUN,0
Montserrat,MSR,Total,TOT,Turkey,TUR,0
Montserrat,MSR,Total,TOT,Turkmenistan,TKM,0
Montserrat,MSR,Total,TOT,Turks and Caicos Islands,TCA,4
Montserrat,MSR,Total,TOT,Tuvalu,TUV,0
Montserrat,MSR,Total,TOT,Uganda,UGA,0
Montserrat,MSR,Total,TOT,Ukraine,UKR,0
Montserrat,MSR,Total,TOT,United Arab Emirates,ARE,0
Montserrat,MSR,Total,TOT,United Kingdom,GBR,0
Montserrat,MSR,Total,TOT,United States,USA,3714
Montserrat,MSR,Total,TOT,Uruguay,URY,0
Montserrat,MSR,Total,TOT,Uzbekistan,UZB,0
Montserrat,MSR,Total,TOT,Vanuatu,VUT,0
Montserrat,MSR,Total,TOT,"Venezuela, RB",VEN,0
Montserrat,MSR,Total,TOT,Vietnam,VNM,0
Montserrat,MSR,Total,TOT,Virgin Islands (U.S.),VIR,1013
Montserrat,MSR,Total,TOT,"Virgin Islands, British",VGB,123
Montserrat,MSR,Total,TOT,Wallis and Futuna,WLF,0
Montserrat,MSR,Total,TOT,West Bank and Gaza,PSE,0
Montserrat,MSR,Total,TOT,"Yemen, Rep.",YEM,0
Montserrat,MSR,Total,TOT,Zambia,ZMB,0
Montserrat,MSR,Total,TOT,Zimbabwe,ZWE,0
Morocco,MAR,Total,TOT,Afghanistan,AFG,21
Morocco,MAR,Total,TOT,Albania,ALB,0
Morocco,MAR,Total,TOT,Algeria,DZA,52984
Morocco,MAR,Total,TOT,American Samoa,ASM,0
Morocco,MAR,Total,TOT,Andorra,AND,243
Morocco,MAR,Total,TOT,Angola,AGO,0
Morocco,MAR,Total,TOT,Anguilla,AIA,0
Morocco,MAR,Total,TOT,Antigua and Barbuda,ATG,5
Morocco,MAR,Total,TOT,Argentina,ARG,479
Morocco,MAR,Total,TOT,Armenia,ARM,0
Morocco,MAR,Total,TOT,Aruba,ABW,0
Morocco,MAR,Total,TOT,Australia,AUS,958
Morocco,MAR,Total,TOT,Austria,AUT,420
Morocco,MAR,Total,TOT,Azerbaijan,AZE,0
Morocco,MAR,Total,TOT,"Bahamas, The",BHS,5
Morocco,MAR,Total,TOT,Bahrain,BHR,3
Morocco,MAR,Total,TOT,Bangladesh,BGD,60
Morocco,MAR,Total,TOT,Barbados,BRB,3
Morocco,MAR,Total,TOT,Belarus,BLR,0
Morocco,MAR,Total,TOT,Belgium,BEL,141833
Morocco,MAR,Total,TOT,Belize,BLZ,0
Morocco,MAR,Total,TOT,Benin,BEN,25
Morocco,MAR,Total,TOT,Bermuda,BMU,0
Morocco,MAR,Total,TOT,Bhutan,BTN,0
Morocco,MAR,Total,TOT,Bolivia,BOL,6
Morocco,MAR,Total,TOT,Bosnia and Herzegovina,BIH,137
Morocco,MAR,Total,TOT,Botswana,BWA,0
Morocco,MAR,Total,TOT,Brazil,BRA,2144
Morocco,MAR,Total,TOT,Brunei Darussalam,BRN,0
Morocco,MAR,Total,TOT,Bulgaria,BGR,20
Morocco,MAR,Total,TOT,Burkina Faso,BFA,105
Morocco,MAR,Total,TOT,Burundi,BDI,19
Morocco,MAR,Total,TOT,Cambodia,KHM,0
Morocco,MAR,Total,TOT,Cameroon,CMR,46
Morocco,MAR,Total,TOT,Canada,CAN,15288
Morocco,MAR,Total,TOT,Cape Verde,CPV,0
Morocco,MAR,Total,TOT,Cayman Islands,CYM,0
Morocco,MAR,Total,TOT,Central African Republic,CAF,19
Morocco,MAR,Total,TOT,Chad,TCD,7
Morocco,MAR,Total,TOT,Channel Islands,CHI,..
Morocco,MAR,Total,TOT,Chile,CHL,62
Morocco,MAR,Total,TOT,China,CHN,3
Morocco,MAR,Total,TOT,Colombia,COL,63
Morocco,MAR,Total,TOT,Comoros,COM,2
Morocco,MAR,Total,TOT,"Congo, Dem. Rep.",COD,19
Morocco,MAR,Total,TOT,"Congo, Rep.",COG,0
Morocco,MAR,Total,TOT,Cook Islands,COK,0
Morocco,MAR,Total,TOT,Costa Rica,CRI,15
Morocco,MAR,Total,TOT,Cote d'Ivoire,CIV,13
Morocco,MAR,Total,TOT,Croatia,HRV,8
Morocco,MAR,Total,TOT,Cuba,CUB,45
Morocco,MAR,Total,TOT,Cyprus,CYP,122
Morocco,MAR,Total,TOT,Czech Republic,CZE,10
Morocco,MAR,Total,TOT,Denmark,DNK,3288
Morocco,MAR,Total,TOT,Djibouti,DJI,37
Morocco,MAR,Total,TOT,Dominica,DMA,3
Morocco,MAR,Total,TOT,Dominican Republic,DOM,24
Morocco,MAR,Total,TOT,Ecuador,ECU,18
Morocco,MAR,Total,TOT,"Egypt, Arab Rep.",EGY,2419
